,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,201,202,203,205,206,207,208,209,210,212,213,214,215,216,217,218,421,423,425,427,429,431,433,435,437,439,441,445,447,449,451,457,459,461,463,465,467,521,523,525,527,529,531,533,535,537,539,541,545,547,549,551,557,559,561,563,565,621,623,625,627,631,637,639,645,647,649,651,653,655,657,659,661,663,665,669,673,675,677,721,723,725,727,731,733,735,739,741,743,745,747,749,751,753,755,759,761,805,807,809,811,813,815,817,819,821,823,825,827,829,831,837,925,931,933,935,937,939,941,943,945,1001,1003,1007,1009,1011,1013,1015,1019,1023,1025,1027,1029,1031,1033,1037,1043,1323,1327,1329,1331,1333,1335,1341,1343,1347,1349,1421,1423,1425,1427,1429,1475,1477,1479,1483,1485,1487,1489,1491,1493,1525,1527,1529,1533,1537,1545,1547,1549,1551,1553,1555,1557,1559,1561,1563,9023,9025,9027,9029,9033,9035,9037,9041,9043,9045,9047,9049,9051,9055,9059,9063,9065,9067,9321,9323,9325,9327,9329,9331,9333,9335,9337,9339,9341,9429,9431,9433,9435,9439,9523,9525,9527,9529,9531,9533,9535,9537,9539,9541,9623,9625,9627,9629,9631,9633,9635,9637,9639,9641,9643,9645,9703,9704,9705,9706,9707,9708,9709,9710,9711,9712,9713,9825,9827
9045,13,12,11,10,9,8,7,6,7,8,9,10,9,10,11,10,9,8,8,7,8,9,10,12,11,11,9,8,9,10,10,9,7,8,9,10,11,11,12,19,18,17,16,15,14,13,12,11,10,11,12,11,11,10,7,6,5,4,3,4,17,16,15,14,15,15,14,13,12,12,11,10,9,8,9,11,10,9,8,7,9,8,9,9,10,10,9,6,5,4,5,6,7,8,9,10,11,12,13,14,15,16,6,7,8,8,8,9,10,10,9,8,9,10,11,12,13,14,15,16,19,18,17,16,15,16,17,18,17,16,15,14,13,12,10,8,5,4,4,5,6,7,8,9,12,13,14,14,15,15,14,13,11,10,9,8,7,6,6,9,13,15,16,17,17,16,13,12,11,10,9,8,7,6,5,6,7,8,9,10,11,12,13,14,18,17,16,14,13,12,13,14,15,16,17,18,19,20,21,10,10,9,8,6,5,4,2,1,0,1,2,3,5,7,9,10,11,5,6,7,8,9,10,11,12,13,14,15,23,22,21,20,18,10,11,12,13,14,15,16,17,18,19,8,9,10,11,12,13,14,15,16,17,18,19,11,12,13,14,15,16,17,18,19,20,21,10,11
9047,12,11,10,9,8,7,6,5,6,7,8,9,10,11,10,9,8,7,7,6,7,8,9,11,10,10,10,9,10,10,9,8,6,7,8,9,10,10,11,18,17,16,15,14,13,12,11,10,9,10,11,10,11,11,8,7,6,5,4,5,16,15,14,13,14,14,13,12,11,11,10,9,8,7,8,10,11,10,9,8,8,7,8,8,9,9,8,5,4,3,4,5,6,7,8,9,10,11,12,13,14,15,5,6,7,8,9,10,11,9,8,7,8,9,10,11,12,13,14,15,18,17,16,15,14,15,16,17,16,15,14,13,12,11,9,7,4,3,3,4,5,6,7,8,11,12,13,13,14,14,13,12,10,9,8,7,6,5,5,8,12,14,15,16,16,15,12,11,10,9,8,7,6,5,4,5,6,7,8,9,10,11,12,13,17,16,15,13,12,11,12,13,14,15,16,17,18,19,20,9,10,10,9,7,6,5,3,2,1,0,1,2,4,6,8,9,10,6,7,8,9,10,11,12,13,14,15,16,22,21,20,19,17,9,10,11,12,13,14,15,16,17,18,9,10,11,12,13,14,15,16,17,18,19,20,10,11,12,13,14,15,16,17,18,19,20,9,10
9049,11,10,9,8,7,6,5,4,5,6,7,8,9,10,9,8,7,6,6,5,6,7,8,10,9,9,9,9,10,9,8,7,5,6,7,8,9,9,10,17,16,15,14,13,12,11,10,9,8,9,10,9,10,10,8,8,7,6,5,6,15,14,13,12,13,13,12,11,10,10,9,8,7,6,7,9,10,11,10,9,7,6,7,7,8,8,7,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,4,5,6,7,9,10,10,8,7,6,7,8,9,10,11,12,13,14,17,16,15,14,13,14,15,16,15,14,13,12,11,10,8,6,3,2,2,3,4,5,6,7,10,11,12,12,13,13,12,11,9,8,7,6,5,4,4,7,11,13,14,15,15,14,11,10,9,8,7,6,5,4,3,4,5,6,7,8,9,10,11,12,16,15,14,12,11,10,11,12,13,14,15,16,17,18,19,8,9,10,10,8,7,6,4,3,2,1,0,1,3,5,7,8,9,7,8,9,10,11,12,13,14,15,16,17,21,20,19,18,16,8,9,10,11,12,13,14,15,16,17,10,11,12,13,14,15,16,17,18,19,20,21,9,10,11,12,13,14,15,16,17,18,19,8,9
9051,10,9,8,7,6,5,4,3,4,5,6,7,8,9,8,7,6,5,5,4,5,6,7,9,8,8,8,8,9,8,7,6,4,5,6,7,8,8,9,16,15,14,13,12,11,10,9,8,7,8,9,8,9,9,7,8,8,7,6,7,14,13,12,11,12,12,11,10,9,9,8,7,6,5,6,8,9,10,11,10,6,5,6,6,7,7,6,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,6,8,9,9,7,6,5,6,7,8,9,10,11,12,13,16,15,14,13,12,13,14,15,14,13,12,11,10,9,7,5,2,1,1,2,3,4,5,6,9,10,11,11,12,12,11,10,8,7,6,5,4,3,3,6,10,12,13,14,14,13,10,9,8,7,6,5,4,3,2,3,4,5,6,7,8,9,10,11,15,14,13,11,10,9,10,11,12,13,14,15,16,17,18,7,8,9,10,9,8,7,5,4,3,2,1,0,2,4,6,7,8,8,9,10,11,12,13,14,15,16,17,18,20,19,18,17,15,7,8,9,10,11,12,13,14,15,16,11,12,13,14,15,16,17,18,19,20,21,22,8,9,10,11,12,13,14,15,16,17,18,7,8
9055,8,7,6,5,4,3,2,1,2,3,4,5,6,7,8,9,8,7,7,6,7,8,9,7,6,6,6,7,8,9,9,8,6,7,8,9,10,10,11,14,13,12,11,10,9,8,7,6,5,6,8,7,8,7,7,8,9,9,8,9,16,15,14,13,14,14,13,12,11,11,10,9,8,7,8,10,11,12,13,12,4,3,4,4,5,8,8,5,4,3,4,5,6,7,8,9,10,11,12,13,14,15,3,4,5,6,8,9,10,9,8,7,8,9,10,11,12,13,14,15,14,15,16,15,14,15,16,17,16,15,14,13,12,11,9,3,2,1,2,3,4,5,6,7,7,8,9,9,10,11,12,12,10,9,8,7,6,5,5,8,8,10,11,12,13,14,12,11,10,9,7,6,5,4,3,5,6,7,8,9,10,11,12,13,17,16,15,13,12,11,12,13,14,15,16,17,18,19,20,9,10,11,12,11,10,9,7,6,5,4,3,2,0,2,4,5,6,10,11,12,13,14,15,16,17,18,19,20,18,17,16,15,13,8,9,10,11,12,13,14,15,16,17,13,14,15,16,17,18,19,20,21,22,23,24,10,11,12,13,14,15,16,17,18,19,20,9,10
9059,8,7,6,5,4,3,2,1,2,3,4,5,6,7,8,9,10,9,9,8,9,10,11,6,5,6,6,7,8,9,10,10,8,9,10,11,11,10,11,13,12,11,10,9,8,7,6,5,4,5,7,6,7,7,7,8,9,10,10,11,18,17,16,15,16,16,15,14,13,13,12,11,10,9,10,11,12,13,14,14,2,1,2,3,4,7,8,7,6,5,6,7,8,9,10,11,12,13,14,15,16,17,3,4,5,6,8,9,10,11,10,9,10,11,12,13,14,15,16,17,13,14,15,15,14,15,16,17,16,15,14,13,12,11,9,3,4,3,4,5,6,7,8,9,5,6,8,8,9,10,11,13,12,11,10,9,8,7,7,10,7,9,10,11,12,13,14,13,12,11,9,8,7,6,5,7,8,9,10,11,12,13,14,15,17,16,15,15,14,13,14,15,16,17,18,19,20,21,22,11,12,13,14,13,12,11,9,8,7,6,5,4,2,0,2,3,4,12,13,14,15,16,17,18,19,20,21,22,17,16,15,14,12,10,11,12,13,14,15,16,17,18,19,15,16,17,18,19,20,21,22,23,24,25,26,12,13,14,15,16,17,18,19,20,21,22,11,12
9063,10,9,8,7,6,5,4,3,4,5,6,7,8,9,10,11,11,11,11,10,11,12,13,6,5,6,8,9,10,11,12,12,10,11,12,12,11,10,11,11,10,9,8,7,6,5,6,5,4,5,7,6,7,8,9,10,11,12,12,13,17,16,15,14,15,16,15,14,13,14,13,11,10,9,10,13,14,15,16,16,2,1,2,3,4,7,8,9,8,7,8,9,10,11,12,13,14,15,16,17,18,19,5,6,7,8,10,11,12,13,12,11,12,13,14,15,16,17,18,19,12,13,14,14,13,14,15,16,15,14,13,12,11,11,9,4,6,5,6,7,8,9,10,11,3,4,6,7,8,9,10,12,14,13,12,11,10,9,9,12,7,8,9,10,11,12,15,15,14,13,11,10,9,8,7,9,10,11,12,13,14,15,16,17,16,15,14,14,15,15,16,17,18,19,20,21,22,23,24,13,14,15,16,15,14,13,11,10,9,8,7,6,4,2,0,1,2,14,15,16,17,18,19,20,21,22,23,24,16,15,14,13,11,12,13,14,15,16,17,18,19,20,21,17,18,19,20,21,22,23,24,25,26,27,28,14,15,16,17,18,19,20,21,22,23,24,13,14
9065,11,10,9,8,7,6,5,4,5,6,7,8,9,10,11,12,12,12,12,11,12,13,14,7,6,7,9,10,11,12,13,13,11,12,13,13,12,11,12,10,9,8,7,6,5,4,5,6,5,6,8,7,8,9,10,11,12,13,13,14,16,15,14,13,14,15,14,13,12,13,14,12,11,10,11,14,15,16,17,17,3,2,3,4,5,8,9,10,9,8,9,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,11,12,13,14,13,12,13,14,15,16,17,18,19,20,11,12,13,13,12,13,14,15,14,13,12,11,10,11,10,5,7,6,7,8,9,10,11,12,2,3,5,6,7,8,9,11,13,14,13,12,11,10,10,13,7,7,8,9,10,11,14,14,14,14,12,11,10,9,8,10,11,12,13,14,15,16,17,18,15,14,13,13,14,16,17,18,19,20,21,22,23,24,25,14,15,16,17,16,15,14,12,11,10,9,8,7,5,3,1,0,1,15,16,17,18,19,20,21,22,23,24,25,15,14,13,12,10,13,14,15,16,17,18,19,20,21,22,18,19,20,21,22,23,24,25,26,27,28,29,15,16,17,18,19,20,21,22,23,24,25,14,15
9067,12,11,10,9,8,7,6,5,6,7,8,9,10,11,12,13,13,13,13,12,13,14,15,7,7,8,10,11,12,13,14,14,12,13,14,13,12,11,12,9,8,7,6,5,4,3,4,5,6,7,8,8,9,10,11,12,13,14,14,15,15,14,13,12,13,14,13,12,11,12,13,13,12,11,12,15,16,17,18,18,4,3,4,5,6,9,10,11,10,9,10,11,12,13,14,15,16,17,18,19,20,21,7,8,9,10,12,13,14,15,14,13,14,15,16,17,18,19,20,21,10,11,12,12,11,12,13,14,13,12,11,10,9,10,11,6,8,7,8,9,10,11,12,13,1,2,4,5,6,7,8,10,12,13,14,13,12,11,11,14,6,6,7,8,9,10,13,13,13,14,13,12,11,10,9,11,12,13,14,15,14,15,16,17,14,13,12,12,13,15,16,17,18,19,20,21,22,23,24,15,16,17,18,17,16,15,13,12,11,10,9,8,6,4,2,1,0,16,17,18,19,20,21,22,23,24,25,26,14,13,12,11,9,14,15,16,17,18,19,20,21,22,23,19,20,21,22,23,24,25,26,27,28,29,30,16,17,18,19,20,21,22,23,24,25,26,15,16
9321,18,17,16,15,14,13,12,11,11,11,10,9,8,9,10,11,11,12,13,12,13,14,15,12,11,10,8,7,8,9,10,11,12,13,14,15,16,15,16,22,21,20,19,18,17,16,16,15,14,13,12,11,10,9,6,5,4,3,2,1,22,21,20,19,20,20,19,18,17,17,16,15,14,13,12,10,9,8,7,6,14,13,14,13,12,12,13,11,10,9,10,11,12,13,14,15,16,17,18,19,20,21,10,9,8,7,7,8,9,11,12,12,13,14,15,16,17,18,19,20,19,20,21,21,20,21,22,22,21,20,19,18,17,16,14,12,10,9,9,10,11,12,13,14,17,17,15,14,15,16,17,18,16,15,14,13,12,11,11,11,13,15,16,17,18,19,18,17,16,15,14,13,12,11,10,11,12,13,14,15,16,17,18,19,22,21,20,19,18,17,18,19,20,21,22,23,24,25,26,10,9,8,7,5,4,3,3,4,5,6,7,8,10,12,14,15,16,0,1,2,3,4,5,6,7,8,9,10,23,22,21,20,18,15,16,17,18,19,20,21,22,23,24,7,8,9,10,11,12,13,14,15,16,17,18,16,17,18,19,20,21,22,23,24,25,26,15,16
9323,19,18,17,16,15,14,13,12,12,12,11,10,9,10,11,12,12,13,14,13,14,15,16,13,12,11,9,8,9,10,11,12,13,14,15,16,17,16,17,23,22,21,20,19,18,17,17,16,15,14,13,12,11,10,7,6,5,4,3,2,23,22,21,20,21,21,20,19,18,18,17,16,15,14,13,11,10,9,8,7,15,14,15,14,13,13,14,12,11,10,11,12,13,14,15,16,17,18,19,20,21,22,11,10,9,8,8,9,10,12,13,13,14,15,16,17,18,19,20,21,20,21,22,22,21,22,23,23,22,21,20,19,18,17,15,13,11,10,10,11,12,13,14,15,18,18,16,15,16,17,18,19,17,16,15,14,13,12,12,12,14,16,17,18,19,20,19,18,17,16,15,14,13,12,11,12,13,14,15,16,17,18,19,20,23,22,21,20,19,18,19,20,21,22,23,24,25,26,27,11,10,9,8,6,5,4,4,5,6,7,8,9,11,13,15,16,17,1,0,1,2,3,4,5,6,7,8,9,24,23,22,21,19,16,17,18,19,20,21,22,23,24,25,8,9,10,11,12,13,14,15,16,17,18,19,17,18,19,20,21,22,23,24,25,26,27,16,17
9325,20,19,18,17,16,15,14,13,13,13,12,11,10,11,12,13,13,14,15,14,15,16,17,14,13,12,10,9,10,11,12,13,14,15,16,17,18,17,18,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,8,7,6,5,4,3,24,23,22,21,22,22,21,20,19,19,18,17,16,15,14,12,11,10,9,8,16,15,16,15,14,14,15,13,12,11,12,13,14,15,16,17,18,19,20,21,22,23,12,11,10,9,9,10,11,13,14,14,15,16,17,18,19,20,21,22,21,22,23,23,22,23,24,24,23,22,21,20,19,18,16,14,12,11,11,12,13,14,15,16,19,19,17,16,17,18,19,20,18,17,16,15,14,13,13,13,15,17,18,19,20,21,20,19,18,17,16,15,14,13,12,13,14,15,16,17,18,19,20,21,24,23,22,21,20,19,20,21,22,23,24,25,26,27,28,12,11,10,9,7,6,5,5,6,7,8,9,10,12,14,16,17,18,2,1,0,1,2,3,4,5,6,7,8,25,24,23,22,20,17,18,19,20,21,22,23,24,25,26,9,10,11,12,13,14,15,16,17,18,19,20,18,19,20,21,22,23,24,25,26,27,28,17,18
9327,21,20,19,18,17,16,15,14,14,14,13,12,11,12,13,14,14,15,16,15,16,17,18,15,14,13,11,10,11,12,13,14,15,16,17,18,19,18,19,25,24,23,22,21,20,19,19,18,17,16,15,14,13,12,9,8,7,6,5,4,25,24,23,22,23,23,22,21,20,20,19,18,17,16,15,13,12,11,10,9,17,16,17,16,15,15,16,14,13,12,13,14,15,16,17,18,19,20,21,22,23,24,13,12,11,10,10,11,12,14,15,15,16,17,18,19,20,21,22,23,22,23,24,24,23,24,25,25,24,23,22,21,20,19,17,15,13,12,12,13,14,15,16,17,20,20,18,17,18,19,20,21,19,18,17,16,15,14,14,14,16,18,19,20,21,22,21,20,19,18,17,16,15,14,13,14,15,16,17,18,19,20,21,22,25,24,23,22,21,20,21,22,23,24,25,26,27,28,29,13,12,11,10,8,7,6,6,7,8,9,10,11,13,15,17,18,19,3,2,1,0,1,2,3,4,5,6,7,26,25,24,23,21,18,19,20,21,22,23,24,25,26,27,10,11,12,13,14,15,16,17,18,19,20,21,19,20,21,22,23,24,25,26,27,28,29,18,19
9329,22,21,20,19,18,17,16,15,15,15,14,13,12,13,14,15,15,16,17,16,17,18,19,16,15,14,12,11,12,13,14,15,16,17,18,19,20,19,20,26,25,24,23,22,21,20,20,19,18,17,16,15,14,13,10,9,8,7,6,5,26,25,24,23,24,24,23,22,21,21,20,19,18,17,16,14,13,12,11,10,18,17,18,17,16,16,17,15,14,13,14,15,16,17,18,19,20,21,22,23,24,25,14,13,12,11,11,12,13,15,16,16,17,18,19,20,21,22,23,24,23,24,25,25,24,25,26,26,25,24,23,22,21,20,18,16,14,13,13,14,15,16,17,18,21,21,19,18,19,20,21,22,20,19,18,17,16,15,15,15,17,19,20,21,22,23,22,21,20,19,18,17,16,15,14,15,16,17,18,19,20,21,22,23,26,25,24,23,22,21,22,23,24,25,26,27,28,29,30,14,13,12,11,9,8,7,7,8,9,10,11,12,14,16,18,19,20,4,3,2,1,0,1,2,3,4,5,6,27,26,25,24,22,19,20,21,22,23,24,25,26,27,28,11,12,13,14,15,16,17,18,19,20,21,22,20,21,22,23,24,25,26,27,28,29,30,19,20
9331,23,22,21,20,19,18,17,16,16,16,15,14,13,14,15,16,16,17,18,17,18,19,20,17,16,15,13,12,13,14,15,16,17,18,19,20,21,20,21,27,26,25,24,23,22,21,21,20,19,18,17,16,15,14,11,10,9,8,7,6,27,26,25,24,25,25,24,23,22,22,21,20,19,18,17,15,14,13,12,11,19,18,19,18,17,17,18,16,15,14,15,16,17,18,19,20,21,22,23,24,25,26,15,14,13,12,12,13,14,16,17,17,18,19,20,21,22,23,24,25,24,25,26,26,25,26,27,27,26,25,24,23,22,21,19,17,15,14,14,15,16,17,18,19,22,22,20,19,20,21,22,23,21,20,19,18,17,16,16,16,18,20,21,22,23,24,23,22,21,20,19,18,17,16,15,16,17,18,19,20,21,22,23,24,27,26,25,24,23,22,23,24,25,26,27,28,29,30,31,15,14,13,12,10,9,8,8,9,10,11,12,13,15,17,19,20,21,5,4,3,2,1,0,1,2,3,4,5,28,27,26,25,23,20,21,22,23,24,25,26,27,28,29,12,13,14,15,16,17,18,19,20,21,22,23,21,22,23,24,25,26,27,28,29,30,31,20,21
9333,24,23,22,21,20,19,18,17,17,17,16,15,14,15,16,17,17,18,19,18,19,20,21,18,17,16,14,13,14,15,16,17,18,19,20,21,22,21,22,28,27,26,25,24,23,22,22,21,20,19,18,17,16,15,12,11,10,9,8,7,28,27,26,25,26,26,25,24,23,23,22,21,20,19,18,16,15,14,13,12,20,19,20,19,18,18,19,17,16,15,16,17,18,19,20,21,22,23,24,25,26,27,16,15,14,13,13,14,15,17,18,18,19,20,21,22,23,24,25,26,25,26,27,27,26,27,28,28,27,26,25,24,23,22,20,18,16,15,15,16,17,18,19,20,23,23,21,20,21,22,23,24,22,21,20,19,18,17,17,17,19,21,22,23,24,25,24,23,22,21,20,19,18,17,16,17,18,19,20,21,22,23,24,25,28,27,26,25,24,23,24,25,26,27,28,29,30,31,32,16,15,14,13,11,10,9,9,10,11,12,13,14,16,18,20,21,22,6,5,4,3,2,1,0,1,2,3,4,29,28,27,26,24,21,22,23,24,25,26,27,28,29,30,13,14,15,16,17,18,19,20,21,22,23,24,22,23,24,25,26,27,28,29,30,31,32,21,22
9335,25,24,23,22,21,20,19,18,18,18,17,16,15,16,17,18,18,19,20,19,20,21,22,19,18,17,15,14,15,16,17,18,19,20,21,22,23,22,23,29,28,27,26,25,24,23,23,22,21,20,19,18,17,16,13,12,11,10,9,8,29,28,27,26,27,27,26,25,24,24,23,22,21,20,19,17,16,15,14,13,21,20,21,20,19,19,20,18,17,16,17,18,19,20,21,22,23,24,25,26,27,28,17,16,15,14,14,15,16,18,19,19,20,21,22,23,24,25,26,27,26,27,28,28,27,28,29,29,28,27,26,25,24,23,21,19,17,16,16,17,18,19,20,21,24,24,22,21,22,23,24,25,23,22,21,20,19,18,18,18,20,22,23,24,25,26,25,24,23,22,21,20,19,18,17,18,19,20,21,22,23,24,25,26,29,28,27,26,25,24,25,26,27,28,29,30,31,32,33,17,16,15,14,12,11,10,10,11,12,13,14,15,17,19,21,22,23,7,6,5,4,3,2,1,0,1,2,3,30,29,28,27,25,22,23,24,25,26,27,28,29,30,31,14,15,16,17,18,19,20,21,22,23,24,25,23,24,25,26,27,28,29,30,31,32,33,22,23
9337,26,25,24,23,22,21,20,19,19,19,18,17,16,17,18,19,19,20,21,20,21,22,23,20,19,18,16,15,16,17,18,19,20,21,22,23,24,23,24,30,29,28,27,26,25,24,24,23,22,21,20,19,18,17,14,13,12,11,10,9,30,29,28,27,28,28,27,26,25,25,24,23,22,21,20,18,17,16,15,14,22,21,22,21,20,20,21,19,18,17,18,19,20,21,22,23,24,25,26,27,28,29,18,17,16,15,15,16,17,19,20,20,21,22,23,24,25,26,27,28,27,28,29,29,28,29,30,30,29,28,27,26,25,24,22,20,18,17,17,18,19,20,21,22,25,25,23,22,23,24,25,26,24,23,22,21,20,19,19,19,21,23,24,25,26,27,26,25,24,23,22,21,20,19,18,19,20,21,22,23,24,25,26,27,30,29,28,27,26,25,26,27,28,29,30,31,32,33,34,18,17,16,15,13,12,11,11,12,13,14,15,16,18,20,22,23,24,8,7,6,5,4,3,2,1,0,1,2,31,30,29,28,26,23,24,25,26,27,28,29,30,31,32,15,16,17,18,19,20,21,22,23,24,25,26,24,25,26,27,28,29,30,31,32,33,34,23,24
9339,27,26,25,24,23,22,21,20,20,20,19,18,17,18,19,20,20,21,22,21,22,23,24,21,20,19,17,16,17,18,19,20,21,22,23,24,25,24,25,31,30,29,28,27,26,25,25,24,23,22,21,20,19,18,15,14,13,12,11,10,31,30,29,28,29,29,28,27,26,26,25,24,23,22,21,19,18,17,16,15,23,22,23,22,21,21,22,20,19,18,19,20,21,22,23,24,25,26,27,28,29,30,19,18,17,16,16,17,18,20,21,21,22,23,24,25,26,27,28,29,28,29,30,30,29,30,31,31,30,29,28,27,26,25,23,21,19,18,18,19,20,21,22,23,26,26,24,23,24,25,26,27,25,24,23,22,21,20,20,20,22,24,25,26,27,28,27,26,25,24,23,22,21,20,19,20,21,22,23,24,25,26,27,28,31,30,29,28,27,26,27,28,29,30,31,32,33,34,35,19,18,17,16,14,13,12,12,13,14,15,16,17,19,21,23,24,25,9,8,7,6,5,4,3,2,1,0,1,32,31,30,29,27,24,25,26,27,28,29,30,31,32,33,16,17,18,19,20,21,22,23,24,25,26,27,25,26,27,28,29,30,31,32,33,34,35,24,25
9341,28,27,26,25,24,23,22,21,21,21,20,19,18,19,20,21,21,22,23,22,23,24,25,22,21,20,18,17,18,19,20,21,22,23,24,25,26,25,26,32,31,30,29,28,27,26,26,25,24,23,22,21,20,19,16,15,14,13,12,11,32,31,30,29,30,30,29,28,27,27,26,25,24,23,22,20,19,18,17,16,24,23,24,23,22,22,23,21,20,19,20,21,22,23,24,25,26,27,28,29,30,31,20,19,18,17,17,18,19,21,22,22,23,24,25,26,27,28,29,30,29,30,31,31,30,31,32,32,31,30,29,28,27,26,24,22,20,19,19,20,21,22,23,24,27,27,25,24,25,26,27,28,26,25,24,23,22,21,21,21,23,25,26,27,28,29,28,27,26,25,24,23,22,21,20,21,22,23,24,25,26,27,28,29,32,31,30,29,28,27,28,29,30,31,32,33,34,35,36,20,19,18,17,15,14,13,13,14,15,16,17,18,20,22,24,25,26,10,9,8,7,6,5,4,3,2,1,0,33,32,31,30,28,25,26,27,28,29,30,31,32,33,34,17,18,19,20,21,22,23,24,25,26,27,28,26,27,28,29,30,31,32,33,34,35,36,25,26
9429,24,23,22,21,20,19,18,17,16,16,15,14,15,16,17,18,18,18,19,20,21,22,23,11,12,13,15,16,17,18,19,19,17,16,15,16,16,15,16,17,16,15,14,13,12,11,12,13,13,12,12,13,14,15,17,18,19,20,21,22,12,11,10,9,10,11,12,13,13,14,15,17,17,16,17,20,21,22,23,24,17,16,15,14,13,14,15,18,18,19,20,21,22,23,24,25,26,27,28,29,30,31,17,18,19,18,18,19,20,21,22,21,22,23,24,25,26,27,28,29,4,5,6,7,8,9,10,11,12,13,14,14,13,14,16,15,18,19,20,21,22,23,24,25,13,12,10,9,10,11,12,14,12,13,14,15,16,17,19,22,10,8,7,6,7,8,10,11,13,14,25,24,23,22,21,17,16,15,14,13,12,13,14,15,17,16,15,13,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,24,23,22,22,23,23,22,21,20,18,17,16,15,14,23,24,25,26,27,28,29,30,31,32,33,0,1,2,3,5,26,27,28,29,30,31,32,33,34,35,25,26,27,28,29,30,31,32,33,34,35,36,24,25,26,27,28,29,30,31,32,33,34,15,16
9431,23,22,21,20,19,18,17,16,15,15,14,13,14,15,16,17,17,17,18,19,20,21,22,10,11,12,14,15,16,17,18,18,16,15,14,15,15,14,15,16,15,14,13,12,11,10,11,12,12,11,11,12,13,14,16,17,18,19,20,21,11,10,9,8,9,10,11,12,12,13,14,16,16,15,16,19,20,21,22,23,16,15,14,13,12,13,14,17,17,18,19,20,21,22,23,24,25,26,27,28,29,30,16,17,18,17,17,18,19,20,21,20,21,22,23,24,25,26,27,28,3,4,5,6,7,8,9,10,11,12,13,13,12,13,15,14,17,18,19,20,21,22,23,24,12,11,9,8,9,10,11,13,11,12,13,14,15,16,18,21,9,7,6,5,6,7,9,10,12,13,24,23,22,21,20,16,15,14,13,12,11,12,13,14,16,15,14,12,11,12,13,14,15,16,17,18,19,20,21,22,23,24,24,23,22,21,21,22,22,21,20,19,17,16,15,14,13,22,23,24,25,26,27,28,29,30,31,32,1,0,1,2,4,25,26,27,28,29,30,31,32,33,34,24,25,26,27,28,29,30,31,32,33,34,35,23,24,25,26,27,28,29,30,31,32,33,14,15
9433,22,21,20,19,18,17,16,15,14,14,13,12,13,14,15,16,16,16,17,18,19,20,21,9,10,11,13,14,15,16,17,17,15,14,13,14,14,13,14,15,14,13,12,11,10,9,10,11,11,10,10,11,12,13,15,16,17,18,19,20,10,9,8,7,8,9,10,11,11,12,13,15,15,14,15,18,19,20,21,22,15,14,13,12,11,12,13,16,16,17,18,19,20,21,22,23,24,25,26,27,28,29,15,16,17,16,16,17,18,19,20,19,20,21,22,23,24,25,26,27,2,3,4,5,6,7,8,9,10,11,12,12,11,12,14,13,16,17,18,19,20,21,22,23,11,10,8,7,8,9,10,12,10,11,12,13,14,15,17,20,8,6,5,4,5,6,8,9,11,12,23,22,21,20,19,15,14,13,12,11,10,11,12,13,15,14,13,11,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,22,21,20,20,21,21,20,19,18,16,15,14,13,12,21,22,23,24,25,26,27,28,29,30,31,2,1,0,1,3,24,25,26,27,28,29,30,31,32,33,23,24,25,26,27,28,29,30,31,32,33,34,22,23,24,25,26,27,28,29,30,31,32,13,14
9435,21,20,19,18,17,16,15,14,13,13,12,11,12,13,14,15,15,15,16,17,18,19,20,8,9,10,12,13,14,15,16,16,14,13,12,13,13,12,13,14,13,12,11,10,9,8,9,10,10,9,9,10,11,12,14,15,16,17,18,19,9,8,7,6,7,8,9,10,10,11,12,14,14,13,14,17,18,19,20,21,14,13,12,11,10,11,12,15,15,16,17,18,19,20,21,22,23,24,25,26,27,28,14,15,16,15,15,16,17,18,19,18,19,20,21,22,23,24,25,26,1,2,3,4,5,6,7,8,9,10,11,11,10,11,13,12,15,16,17,18,19,20,21,22,10,9,7,6,7,8,9,11,9,10,11,12,13,14,16,19,7,5,4,3,4,5,7,8,10,11,22,21,20,19,18,14,13,12,11,10,9,10,11,12,14,13,12,10,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22,21,20,19,19,20,20,19,18,17,15,14,13,12,11,20,21,22,23,24,25,26,27,28,29,30,3,2,1,0,2,23,24,25,26,27,28,29,30,31,32,22,23,24,25,26,27,28,29,30,31,32,33,21,22,23,24,25,26,27,28,29,30,31,12,13
